,0r,1r,2r,3r,4r,5r,6r,7r,8r,9r,10r,11r,12r,13r,14r,15r,16r,17r,18r,19r,20r,21r,22r,23r,0i,1i,2i,3i,4i,5i,6i,7i,8i,9i,10i,11i,12i,13i,14i,15i,16i,17i,18i,19i,20i,21i,22i,23i
5244,0.28990291579713884,-0.0004636424832648401,0.15140261943937897,0.13735170898211693,0.1436829043172875,0.06440956705315413,-0.1809527568153935,0.05435962252609459,-0.055929787114101355,-0.07403028284053784,-0.013957445688436067,0.0075559809598836295,-0.001564072305874709,-0.10666881763902243,0.07552386547833519,-0.010107514864800216,0.08860964748341951,-0.00714915172561978,0.06482846987829632,-0.05229937715896726,-0.04490038319593837,-0.06234421691660605,-0.016418265291751544,-0.01331460104092826,0.02965440735827135,0.05126766999994567,-0.11556094219079795,0.16535080641297809,0.37428873741702895,-0.6007086001697391,0.31510926728453514,0.04584093977775264,-0.16237180778150445,0.034124511723660406,-0.08790423161218082,0.017107513198366474,0.19089387861035598,-0.0334590321628009,-0.0008186446598684739,0.0005078391907219305,-0.011716752168941835,-0.011116742601584979,-0.03994036995074261,-0.041029797805145964,0.012865808466850207,-0.008189940035722569,-0.036212924582485394,0.00737182197806856
5249,0.31162217096631917,-0.0681349190080922,0.1050402374512137,-0.0020519932567198253,-0.009121400229519107,-0.060672514364706595,-0.09639730744731562,-0.044592952040529016,-0.1439942044028879,-0.11911503908006059,-0.0590759930661866,-0.019377651921187133,-0.12255626565968115,-0.09536955789811774,0.014251111740794518,0.021106611196465355,0.09683606794799464,0.0033374163448318963,0.04642586645709618,-0.0521334976810182,-0.0524125367506265,-0.052928873326298934,-0.009421359506354783,-0.01696057773179214,0.04597349788531927,-0.12254175667502197,-0.22824614437372637,0.0985745971105033,0.48708749807516466,-0.4389369740944893,0.22516192372262187,-0.07620754270683079,-0.19062618554266686,0.05497828074121963,-0.11457808887262996,0.03041008379554917,0.15131168945773132,-0.01694195663819901,0.06199354546705987,-0.03149759109820396,-0.018728014907888474,-0.010978669418571336,-0.0427948350335394,-0.03329880373221339,0.014355226486912433,-0.03342015932426496,-0.023215619179041615,0.010120055769599474
5254,0.25122311954133175,-0.09617012844382991,0.02957491216832451,-0.13419213199614818,-0.13403164599041417,-0.2605401485111986,-0.06561175474374792,-0.11709720012602239,-0.21502449583586392,-0.14124317421972127,-0.10783398999001438,-0.054355248356092956,-0.20112219750262325,-0.05835154496898392,-0.04462493401914067,0.03709655891044764,0.06398615807110385,0.008627666796139962,0.018216497799162137,-0.03658210945098082,-0.04215286565301284,-0.041104580742316,-0.0062479124142881025,-0.01820598982067985,0.0045827781293361946,-0.3064093019610296,-0.30432043358624905,0.027797219823288925,0.42564555997297987,-0.17599699272446273,0.07652236842778734,-0.21084651546379826,-0.16476611870148208,0.07760669609196827,-0.08522920029805754,0.02478966393435066,0.1190153696526598,0.005980756312368789,0.09547725052901175,-0.047641109804716815,0.00041261984770419116,-0.016180905893536324,-0.035008781986104826,-0.015783125656583515,0.01986916882872701,-0.050186491298280636,-0.007095368170754214,0.012754520665700658
5259,0.12418264166887799,-0.09426329548301765,-0.04759046878751623,-0.22244347107326395,-0.19683198298082594,-0.4906470167166126,-0.10478338876965783,-0.14941741505440942,-0.24440570258103284,-0.13407920628923076,-0.14225683321325056,-0.09004368918581211,-0.21344763552363177,-0.014463512485640888,-0.07270312440521842,0.03388952714658974,-0.004215532890061432,0.005236152963201467,-0.012900142555787001,-0.010410684989412831,-0.01571581569759101,-0.025897120004695302,-0.008339850484047789,-0.01710482157698305,-0.07600040951353575,-0.44172337846924703,-0.3221232481944734,-0.03706464986944438,0.21622117425400292,0.11290825580177138,-0.08481820431212488,-0.3123035850431606,-0.09771016401344979,0.09696350169472918,-0.006749355419965937,-0.004273060592547753,0.1079815955157011,0.018992577525878424,0.08039212386468415,-0.045178561541206815,0.03584793677370113,-0.023791141582789964,-0.019667826701336988,0.007606212566103091,0.029782239707820228,-0.05499328735366404,0.008056883876005179,0.014640146554254531
5264,-0.03442290562711289,-0.07542625200368054,-0.09837067790564538,-0.24508986793040982,-0.18331904219441655,-0.688625943526083,-0.19545529846508672,-0.142870632410631,-0.22192976068315595,-0.09923467115337466,-0.14895919288243437,-0.1177158705767083,-0.1606845675533804,0.011211599719055549,-0.053089381089405,0.015510269142408191,-0.08795459026547275,-0.0064271383049505845,-0.03939816582307976,0.017361400837230402,0.01804931087477597,-0.005965706317481065,-0.014527503431654798,-0.01456782429359689,-0.1610623865002761,-0.49320732187316435,-0.27756084830951383,-0.08666894847930548,-0.05773785158374418,0.3446318220622854,-0.20627072968996135,-0.34651563423753934,-0.01576329593472375,0.10964466141304974,0.09335291675558123,-0.05038281598953501,0.11628024956987842,0.009556613380188414,0.016150910259224858,-0.02904320645533836,0.07178591971533003,-0.02900448697097037,-0.0019389422588475935,0.031291631028937755,0.04142860045811513,-0.047468370766006115,0.019254409807179552,0.014972132319915891
5269,-0.18135211245578137,-0.04686906252834503,-0.10496783072229257,-0.20183757405392694,-0.10434103954282935,-0.7952657002863907,-0.2921039348872484,-0.11343050084383278,-0.1554210479552822,-0.04581560606347629,-0.12505741518257574,-0.12936262147083455,-0.0677008341629791,-0.0029509397250988335,0.012538334254776058,-0.008461071236358676,-0.16039793651983972,-0.022227666115485732,-0.055737337261957315,0.03662872396079151,0.04626423669332825,0.018868825927186864,-0.021585265364651007,-0.01194919766840326,-0.21440023501922661,-0.45889832101772937,-0.18539932786783503,-0.11393064133275561,-0.29035390796644694,0.45548665567004076,-0.2478664418392998,-0.3038059426521889,0.05128074641192695,0.11439671111180161,0.1775712964390526,-0.09830215274514684,0.12794009382331165,-0.025516945013529146,-0.07754438614697386,-0.00899030284369412,0.0929525418211084,-0.027463360590666407,0.013248798476319719,0.04975925596771632,0.05048347264037406,-0.030222903410832867,0.0252168251686385,0.013048034353338681
5274,-0.278205267788953,-0.0063036232035091925,-0.06701057952529155,-0.11280431673369742,0.007413737589342898,-0.7740348062061392,-0.3407551412038064,-0.08572428965125523,-0.06740970882514884,0.01169764782354448,-0.07958915017113613,-0.11989245535532385,0.026939060165684012,-0.0660594516392117,0.10414313493699426,-0.027026442805630612,-0.19744311826264427,-0.03592352752089181,-0.05993390893785517,0.03985375315940582,0.056870956993067386,0.04643128980368459,-0.025588806803156276,-0.010451216914026836,-0.2124277286330389,-0.3667153734171073,-0.07433736258480696,-0.11567910946073862,-0.39413578714461595,0.42113514055826645,-0.19632287219891043,-0.20111796369258716,0.08014871275820235,0.11138674462350763,0.2126015683337865,-0.1299034200310719,0.12138015063720958,-0.07855806786352311,-0.16684991904740618,0.004923620743550081,0.09008387982334944,-0.017422424370219586,0.023237011396852025,0.05905687263658982,0.05317085711670579,-0.008098154910929344,0.02625188611036748,0.008581428800426682
5279,-0.3032474158323382,0.054806862622413514,-0.002829521481907629,-0.011373769936393321,0.10792948526387454,-0.6248581167561985,-0.3024422778065452,-0.08306705405624809,0.01355742408540391,0.0569904772809691,-0.03013164969567945,-0.089212454272352,0.08618154316093272,-0.16884231044451736,0.19040451618236517,-0.03212637181773363,-0.18727798058506048,-0.041641910036309626,-0.0538147518399948,0.02518945409729159,0.04361489691605168,0.07200890328328997,-0.023579001773602525,-0.010571185280282957,-0.15339405968758082,-0.26081687805680365,0.022154705638133744,-0.09405096565017013,-0.3342811348010582,0.26516776232160993,-0.07071752898873135,-0.07437094989903162,0.06184965679696771,0.10099310691422608,0.18287444761190758,-0.13202385480582235,0.08096150370170883,-0.1338952794316251,-0.2160475178093801,0.0067773278823963995,0.06304587952053517,-0.0010113323284416593,0.02864335030137046,0.057821099142129136,0.04836446107169642,0.012968092593338868,0.023708961610006976,0.0019797896251867206
5284,-0.2568421964594238,0.14322014347283313,0.057373643624370405,0.06771993182190365,0.15731500206802446,-0.38359669720186634,-0.1707467669523442,-0.11723541284951616,0.06415915289775864,0.07635051055642979,0.004714591515367709,-0.042833859192856,0.08903455631959309,-0.28507803756044087,0.24086031278776815,-0.02145034376646467,-0.13493800789727706,-0.03618982703996545,-0.04163390585196361,-0.0026762696759553813,0.008677132347175865,0.08955391802524759,-0.014777564712915546,-0.011875582784283334,-0.05666920078790592,-0.18189467320367994,0.07657253831664267,-0.056154948490560866,-0.1396526304287171,0.04890899983521229,0.0850588205380015,0.03736009403730729,0.003605392461623981,0.0827605294348932,0.09673786737152028,-0.10248332660386389,0.006049327691615785,-0.1744550307342347,-0.20144580549601343,-0.002901649885064767,0.019900804257035404,0.016260967352815705,0.032702144790668096,0.04729593395547644,0.03837643850399338,0.027367842545093907,0.019173324473140345,-0.005613358853296248
5289,-0.1597041425387292,0.2555507253823145,0.0827543322615787,0.09915303866288569,0.13314305342351498,-0.1104403483086215,0.023404005289430797,-0.18245251414387673,0.07461470114882728,0.06253949769670558,0.013027798976535046,0.008930243693258616,0.03804172500475507,-0.3789206648101652,0.23723415701546383,0.0012084716625452856,-0.06055353635684111,-0.020236124436499466,-0.028059344982634443,-0.034046073284211414,-0.03781994640925677,0.0937256845138215,-0.0009000431944441673,-0.013190528796172817,0.04584054290759943,-0.15145227971807196,0.07506906658387248,-0.012426715962128462,0.11066910236733524,-0.15015485954413166,0.2176022405298537,0.10710411152131301,-0.0746262387200787,0.05536207474631272,-0.01628565252446775,-0.051716231682730714,-0.08636838839089249,-0.18854119285207577,-0.12096637870635919,-0.017777756291656642,-0.026848845932297905,0.027401330226237464,0.03934716304295513,0.030605924483813062,0.02812348414520756,0.031034222892235598,0.013872961985016937,-0.012502590958991653
5294,-0.04532105130645138,0.3741188637097093,0.05468816590190663,0.0747426832784311,0.03887865420318255,0.12950805422824266,0.2211368688111318,-0.2557146758835671,0.05195080516925172,0.01779985841747882,-0.004987181906595467,0.053366755634875064,-0.04205888495285507,-0.41700818116023386,0.18107785057550055,0.027752261245616413,0.008151028678571383,0.001870246223228596,-0.016322600055688266,-0.057760087680469474,-0.08126305551338,0.08228093886548041,0.014452642934603736,-0.013152324726940993,0.12273326526825279,-0.16433163045333338,0.02132762190381929,0.026229914406562155,0.31960739585853304,-0.2659942737298608,0.28307637562986404,0.1300839490618299,-0.14756710653922261,0.017799951739708903,-0.11623434274498264,0.0006861102403350723,-0.16677489539041734,-0.17466694788457332,0.0031355134453810965,-0.028871581253749497,-0.06532827822445236,0.026775580561477625,0.050762119949170785,0.011627474710744273,0.02289270768211315,0.02252618517375116,0.00843328482058501,-0.016884547403051384
5299,0.05204857246586787,0.470722287131248,-0.025057151554430324,0.00408258610168163,-0.09835317457595581,0.28685599351357793,0.3575882428915178,-0.30499177497719565,0.015571239040160402,-0.04625285795552602,-0.03721353125389176,0.07891049976762345,-0.11569637645580357,-0.38022023349696593,0.09281749996406627,0.04919591879260466,0.046800789828162825,0.02387010146768077,-0.007338684163689214,-0.06548471121021189,-0.10793947831341726,0.05732614588102733,0.027196730533451657,-0.010880672884425327,0.15490136740787727,-0.19400153547710297,-0.06616755447931635,0.05169434596039756,0.41101976231212806,-0.2664833072710395,0.2618650261733394,0.12296196449413453,-0.1936847708461334,-0.028954960440341324,-0.16800065072910983,0.03395766821127277,-0.20459352266773628,-0.14141197374887537,0.1319934570002172,-0.02893597783323195,-0.08853222620535238,0.012540001722980707,0.06564733253910097,-0.006256759050731594,0.02569398180000862,0.0033583070654294874,0.0029834511742939974,-0.017401784509925994
5304,0.10770548307561435,0.516388958921714,-0.1331383185362163,-0.08999056534320106,-0.237312690665269,0.341111241600236,0.38526499842092365,-0.3012917446670991,-0.011510307746663713,-0.11105992019913102,-0.06462650845954841,0.07852517620205485,-0.15116530777987575,-0.27123223349678205,0.004363626571076257,0.058818009627814104,0.04356008394769051,0.03983905252431272,-0.00012731949460884775,-0.054868813803225946,-0.1097949017213785,0.02520194012937679,0.03418698957707778,-0.006463432415124563,0.14096816110357177,-0.20612936598356302,-0.16016439600602195,0.060864864654828044,0.3573871531393594,-0.1628335197115817,0.16415053986926645,0.11439053194943105,-0.20191506069016857,-0.08051592435947699,-0.15414040585241928,0.0346229369628859,-0.18053547652418434,-0.10327551797489706,0.2232759118338991,-0.015870330455943174,-0.09594320583999595,-0.01218580606913609,0.07898034521574779,-0.02087726292564077,0.035442801650349305,-0.022184372833752717,-0.0025177339244650517,-0.013636524944416419
5309,0.1133819507645281,0.4942651849135795,-0.23174403399875143,-0.17975847245950996,-0.3375084629068776,0.3042312910246685,0.29240858493399324,-0.23148037038958005,-0.013047585812240739,-0.15628921024929412,-0.06975781102177807,0.05226431788345738,-0.1342170300172459,-0.11536233164763462,-0.053101302425572185,0.05427586437435576,0.003908295238243914,0.046318429006447434,0.006846356929829162,-0.030574093532702636,-0.08730427833865352,-0.005313334143049065,0.03428669543642246,-0.0010464485978062894,0.09532463857945837,-0.17568592800627458,-0.23286475281528066,0.05633807723080233,0.18872292858516249,-0.0036684818548732906,0.02524169912181103,0.13031486218226368,-0.17479400688583632,-0.12889881896907984,-0.08171153728607237,0.0027452068484128942,-0.09585789299663762,-0.0738931995948616,0.24688395629136403,0.006050066344746481,-0.09238887865261375,-0.03996451549108986,0.08363032246235116,-0.03146092906542859,0.046802318421627055,-0.047930840718658996,-0.007967257478980454,-0.006403868101229102
5314,0.07722201245866764,0.4081906834671102,-0.282005303640829,-0.24174315967421325,-0.37308396879572137,0.2113793007327834,0.10601514537418179,-0.10507661482079349,0.013439993339865234,-0.16611035418935446,-0.04468316855734975,0.007357709336469138,-0.07343969351483343,0.04738232662587395,-0.060912146698090926,0.037652104082970574,-0.05210315580052819,0.043280275870084504,0.0141453330325579,-0.0022392220097353483,-0.04870542012684633,-0.025932826488930902,0.028526778094970034,0.0035880256454204926,0.03929751947669143,-0.09920892354372622,-0.2633263041636282,0.04478456825127953,-0.023801223668534998,0.14594581237222146,-0.10865778701830844,0.1809915050024701,-0.12613064784099043,-0.16407475925880127,0.021210373686308223,-0.04781364487063569,0.027138820319670853,-0.05984518518962167,0.19570069489854677,0.02799726640841378,-0.08457381493626207,-0.061539273301617514,0.07320509308164683,-0.038210463013857845,0.052068597904054346,-0.06732295509707378,-0.012978744557549408,0.0023893185470406993
5319,0.018760645055826707,0.28397039269390656,-0.2582887852770918,-0.2630732580573133,-0.34078738631505096,0.10603733367009338,-0.11827322013949775,0.04653195968130371,0.05555744764276185,-0.1347194878192894,0.004657141494509567,-0.04363499350791159,0.003628742156814027,0.1745156255742891,-0.01996162954716389,0.014027305546420477,-0.09781884742633025,0.03381732466658225,0.02053665887170989,0.019365874886247393,-0.0066946541344384955,-0.03168574206835127,0.01953828191054864,0.005740062452145365,-0.00881719557749996,0.0023973560560285097,-0.24205753403175198,0.03404834013521593,-0.19788741357659645,0.2295763160361327,-0.19659577925941413,0.25521266063773174,-0.07543753437797726,-0.17679468717980423,0.11600034496371929,-0.0945325287935492,0.15210556123978283,-0.057888182196532446,0.0885122739340902,0.040287670138096476,-0.07746192758338027,-0.06902423409882015,0.045060063205021636,-0.04167759668341846,0.04424956141642007,-0.07504329660770105,-0.016961376186252274,0.010199359130456186
5324,-0.03950280808666071,0.1610582230818756,-0.15906425438592012,-0.24402345100684272,-0.25955687468126604,0.023622174546028354,-0.3172153726530764,0.1798332777214247,0.09149685475477534,-0.06934850890852498,0.059867013519080026,-0.08664593499691953,0.06288453082840863,0.2349725843376015,0.04956864621919485,-0.010824724204942434,-0.11094738482501555,0.02267286433754679,0.023357810582958518,0.02688970280016711,0.02653005420640058,-0.022745696333060998,0.010456904798441953,0.004567580034915452,-0.04099724081990751,0.0922286025988439,-0.17239179509123817,0.02974324260209454,-0.2742177310415468,0.22128302163694408,-0.2166166732876126,0.3242745273917627,-0.040509555308278766,-0.16195728826724382,0.16823527657860274,-0.11561597306383134,0.24186971270927252,-0.05685733905318788,-0.036677820017817706,0.03667245138145961,-0.07195419385975615,-0.058884454068700416,0.0022606292151368776,-0.04223876586542721,0.020347628889250017,-0.0685488364384295,-0.01934878743059054,0.014597101644930631
5329,-0.08033248173776969,0.07775075734291492,-0.008710287819390436,-0.19573799042437925,-0.16138697255049522,-0.019237903305919016,-0.44254974598061964,0.2542471595406544,0.09971195193310627,0.011229427947595879,0.09706126579770959,-0.11044950662943441,0.0789284152877991,0.21836900657905436,0.11626933076833004,-0.03252846278894006,-0.08241392392633642,0.01426959581078474,0.01993713481188852,0.019462749833486708,0.043628530113150585,-0.004223231278684985,0.0038061564222485736,0.0005088077076611664,-0.060291353243321404,0.13334205475354952,-0.0680499848612522,0.03289222267277227,-0.23837815764966688,0.133740820704051,-0.17078028068156687,0.35406863519819326,-0.03126008978901565,-0.12072460524024757,0.1600250941459354,-0.09927967720592915,0.2719059511792155,-0.04355492211368512,-0.1366927506421809,0.017036981224582498,-0.06504459410556432,-0.033210742750572,-0.04668548365685458,-0.03991062226371793,-0.016838360023315,-0.048787656397286744,-0.019805375337584193,0.014011160954571692
5334,-0.09667076307599883,0.05619577418990868,0.1489672637706316,-0.1355321442138812,-0.07865947287357748,-0.026679296118871175,-0.4764392107655171,0.24707692080052063,0.06867194096994443,0.08179543800408227,0.09641295350402371,-0.11016402670283101,0.046858942929810986,0.1377632263298068,0.14943991609767382,-0.04911695341285256,-0.020176956090571962,0.01111888201688386,0.009436995209159972,0.0032484131936966897,0.044342120110967304,0.01569503221347013,0.0008114236402073093,-0.00478927241530283,-0.07566157436240728,0.10552508880452942,0.05074790737401954,0.03945024044433719,-0.12418502554958286,0.01172384999682833,-0.08174953793219518,0.3199176808245732,-0.04659826144498647,-0.06099163676114384,0.09605078960806401,-0.04943143158510224,0.23927094545251534,-0.009854682276028271,-0.1786135831608932,-0.012330642998178957,-0.05221562805197215,0.0008429336469578196,-0.09004561691757418,-0.0346158932098111,-0.05889461594234979,-0.02014385938305994,-0.018315358406869067,0.008273872056034675
5339,-0.09198929784089964,0.09333554826471076,0.26509977316702366,-0.08096216318221476,-0.031934969781621816,-0.016892124470153334,-0.43428565609341097,0.16278514637442973,0.0027024827094088515,0.11884488160814054,0.05085089921489907,-0.08866993040304788,-0.01464934807427872,0.024131457089120865,0.13121801346084697,-0.060792439228480655,0.053936491956056716,0.013133133210714193,-0.005880599593555906,-0.01108248947954291,0.034765309669944885,0.028878210274663522,0.001318212947252495,-0.009109451221553076,-0.09368338388909139,0.015890261939244806,0.16232526440327913,0.042077366859373314,0.0035065981324983145,-0.08789504780032728,0.018064267341408723,0.21814992118833376,-0.07540193917423411,0.004615548909881888,0.0007255362476882235,0.01516796236888145,0.1631469081439025,0.04210529574735364,-0.15162965710259588,-0.04128363203805279,-0.030894106371067757,0.0335944575367863,-0.11668848133170197,-0.026664533102552786,-0.0943598929762541,0.010696251511837826,-0.015094513738149034,-0.001269137666660397
5344,-0.07630016027106379,0.16272036758599392,0.30181787023880513,-0.04513432425579103,-0.023907360446259608,-0.010470157659857126,-0.3539504099811245,0.03201137889352675,-0.07897203031664894,0.10841396521668238,-0.03028151636078902,-0.05522800291214615,-0.07079338223911288,-0.08494247319953936,0.0633695985028259,-0.06871460351016699,0.11287884874553797,0.018105317501647723,-0.020774799213909352,-0.012860691936256465,0.024092178581631922,0.030219680153010527,0.004282758906667371,-0.010588816302818056,-0.11195121017700928,-0.10210050661239675,0.24792851139739414,0.03342137008249891,0.07772446006560979,-0.12021674807686245,0.09942951883733556,0.06872119836958507,-0.10105172578766164,0.06237220666204013,-0.09206386578501545,0.0681659671943016,0.07661845582982481,0.09941752404290337,-0.0698986109448298,-0.05991773450449618,-0.003084635337669806,0.05619634567364813,-0.11979103229176258,-0.017129807013017587,-0.1125679299131113,0.03655117076556488,-0.010391243695121087,-0.012158661156693236
5349,-0.06038610171056177,0.22579845062763934,0.2454664245142173,-0.034165814009954686,-0.04076664942857088,-0.019497781175548564,-0.2779648987343422,-0.09831671780776943,-0.14907371248700266,0.05152928110926092,-0.12339302427181048,-0.02213595613106065,-0.08531780353296817,-0.15775863015599156,-0.03276630542754147,-0.07366484807676019,0.13491443819950605,0.02295064657050658,-0.0286477494542782,0.0037864361711219406,0.020458316297327323,0.019477449300021297,0.008466997434406216,-0.008586129467876302,-0.1178928986847702,-0.20012040358922112,0.29503487369197384,0.009753446924536209,0.05768845832772704,-0.07141226496839237,0.14616565904387085,-0.0910314758918689,-0.10762799998272718,0.10140099290895888,-0.15200482768288562,0.08640036858370564,0.013672689875096325,0.1427799871921466,0.033148308403065006,-0.0625556086408193,0.024060608657836893,0.06365043414936349,-0.09940435660387946,-0.007875950762590124,-0.10753808682770749,0.0517164150401771,-0.0043404884058120255,-0.021559065991301016
5354,-0.050596217414220865,0.24913064132228604,0.1115450753812029,-0.046976534085434236,-0.06059597406209802,-0.041976379290563325,-0.23513838229907108,-0.18193896780137714,-0.18298592638407113,-0.03553178591913577,-0.19887684486510668,-0.00019217775040224522,-0.037079983699557166,-0.17825831432437236,-0.1242490364279074,-0.0752359433320354,0.1120404577518024,0.02519357458747948,-0.02427997588807981,0.036866765960251104,0.027455890541273526,0.0011348522664758275,0.013024925126605523,-0.004083728782181291,-0.0943952152481596,-0.23394856881576567,0.29911005434428356,-0.02657696053839116,-0.055004283077301326,0.03556795524115942,0.15849330232277606,-0.2203272148205747,-0.08584257206894153,0.11659504819189234,-0.16360480597965385,0.0601709278851308,-0.0042405427207570815,0.1545377295089406,0.11807876282345886,-0.049897406090095874,0.040478525451579345,0.05630675182443475,-0.06254010513139797,-0.0010453207996252985,-0.08030190919574971,0.05355902628109834,0.0030343904856700134,-0.0271630567623021
5359,-0.04673886112609495,0.21915784596004287,-0.06021155491046055,-0.07692521187320743,-0.06436342070847169,-0.06386740040968931,-0.2305523464974142,-0.18958737246078117,-0.1682040817370022,-0.12629924042627672,-0.23149161102078403,0.004971951076707142,0.06937161423677166,-0.14909554348407847,-0.17854003140282435,-0.07198993754020325,0.052577201808884075,0.023984262230540458,-0.006388071304847008,0.0765833322217931,0.042912787634716065,-0.017549905841727637,0.01769831807853049,0.000574588471098662,-0.029487479399359976,-0.18099991747671615,0.26359272746002677,-0.0669239435257807,-0.21904927558742296,0.1508716805517618,0.1490797902439187,-0.28955514609763594,-0.03640776425728721,0.10922202388751853,-0.13073874389625645,-0.001821740846554095,0.024168676697368677,0.12648943801891904,0.15396350325835073,-0.028407929449145865,0.03714815300818068,0.03926753499938867,-0.020863819205989616,0.0017604476015884115,-0.03872445686183505,0.043119205589675656,0.011628695660127001,-0.027879048870425856
5364,-0.04356090493054542,0.14900232691908757,-0.21817177867313453,-0.11395145613219433,-0.04496626850021328,-0.0673420195918932,-0.2465680663583594,-0.12016598919846883,-0.10966873607898693,-0.192906872716788,-0.20976518500698746,-0.005280358869987252,0.2027030900718788,-0.08849265685036325,-0.17583328805052703,-0.06251738138959557,-0.02220739322681145,0.020334099871084636,0.020904588961437997,0.10847856124959449,0.06011692887535985,-0.029493250185141064,0.02258925689592052,0.0025482320731271945,0.07383207796748989,-0.05105854230803521,0.1989636788089749,-0.09851435291989871,-0.371804369112596,0.2189826552674682,0.13469375449318197,-0.29095247468947877,0.029630017795831076,0.08554404520511477,-0.07401908983719058,-0.07440765831158236,0.08009639663300686,0.06481467850662137,0.12967393272044267,-0.007428766439015215,0.01049089301439166,0.02017967204807916,0.013120624081005177,0.00033917429313818227,0.004890148190168254,0.024784209469966578,0.020939740474512702,-0.0241569114366479
5369,-0.03504203503236193,0.0725340169383702,-0.31566921876478865,-0.14703970786365278,-0.010075408501534636,-0.041317192538241385,-0.25476026264211804,-0.0006331250003869054,-0.027583323904288904,-0.215949051620367,-0.13986018466505046,-0.023713941092021195,0.31589591771746883,-0.02131807587047706,-0.11637869053877979,-0.04672414835516324,-0.0869918183290816,0.016467497680365775,0.04889777215484675,0.11885269106730346,0.07111309978244414,-0.030601729077047963,0.027694159048058747,-0.0003118243058469537,0.19388178471682008,0.11654479430470707,0.1199746563732374,-0.10860033263263011,-0.45674076168315886,0.20333931307953404,0.12693976594666728,-0.2397635579059871,0.0943710877774553,0.05356635249317429,-0.02115415150197247,-0.12545722568696938,0.13354073563321336,-0.011246680215432273,0.05673475557562341,0.004997645884153727,-0.03519384875608631,0.0060363604295212625,0.030224059758064838,-0.0037498190822489916,0.03800555830574877,0.004812368121309913,0.029837889012879606,-0.017711989084051565
5374,-0.01902509301589786,0.0292102020112158,-0.32487618806796204,-0.16609158680597383,0.022096260841259385,0.011086754104182747,-0.23167948317043852,0.12395483188389989,0.050338295216722014,-0.1911856103842311,-0.04305460759804335,-0.04047232574363313,0.36368453398293366,0.03049638308037126,-0.020457569340872193,-0.026681244215119162,-0.12200263529383797,0.014753608719416195,0.06702156998492005,0.09996175943454046,0.07028185427785057,-0.021188753932508422,0.032494436805037295,-0.008474593233121204,0.29458290577819424,0.2665684558222911,0.042449099450781055,-0.08884572677978189,-0.4459269637406468,0.10294141943622864,0.12691474694391106,-0.16672013491603346,0.13834212668502352,0.019873635250986066,0.004347606719510979,-0.12821167947882478,0.1559989547342164,-0.07581672077359469,-0.03624507443403356,0.005448814882286127,-0.08817345017605512,0.0005926509404853734,0.02723295917623992,-0.007516430903172185,0.05183033874736262,-0.010482742894762061,0.0365596606514359,-0.010850613459482475
5379,2.0254330537617418e-05,0.04478779508849338,-0.24550747982084428,-0.16378593570690753,0.03229553606146343,0.07127333045280293,-0.17199562368422666,0.2072351871880879,0.09964519171727239,-0.13157128863477596,0.05199461288796245,-0.04736985692886502,0.3215295253320828,0.055323364196371606,0.07854651558079982,-0.006535292462466587,-0.12048488880579124,0.01665796791237959,0.06689786984236347,0.053654888587471465,0.05698642741671247,-0.005684766373039749,0.03587047443414894,-0.02023831063605763,0.3378722576307149,0.3484556684126444,-0.0202768035651665,-0.03910738719521915,-0.3508661223855493,-0.04423280233144641,0.12553153749613322,-0.105054162348426,0.14659822238513015,-0.012319318992242098,-0.00734625879805838,-0.07301594189755974,0.13288795945975793,-0.10615039296957406,-0.11512015322516868,-0.0034676265693033377,-0.13273281229283432,0.0030985555555930215,0.007668732732128019,-0.007606313797531235,0.04423403704942652,-0.016554698302225106,0.03907513176084527,-0.005601945749370371
5384,0.011964738814036693,0.11756502507202941,-0.10278674071706212,-0.13701831436292403,0.010604411943611242,0.11192974580022622,-0.0917889442242815,0.21889500948114649,0.1083388668051111,-0.0620505178589805,0.11992050326399155,-0.04140569844468836,0.1962503995922525,0.05378930946550416,0.1465442297204532,0.008749508228423733,-0.09007590889173633,0.022246274093591437,0.04589131855497777,-0.008983818400143376,0.035782840796411294,0.00954641806121579,0.036427690982660604,-0.03215716283482697,0.29908130069065814,0.3352104659637344,-0.060289761695202726,0.03172313347935489,-0.21443478972070595,-0.17578454586476958,0.10943290485194891,-0.07700984130333015,0.11303748240453045,-0.043098672971467446,-0.049373515876922076,0.027976942368927622,0.06951204513789976,-0.09139149642721764,-0.15358016392306278,-0.014616876779262265,-0.15466356561509623,0.009124168565486002,-0.0201922995412878,-0.0017447878183250638,0.019951210919501496,-0.011721559546172934,0.035699967806479785,-0.002983819282689433
